timestamp,site,status,wager,odds,toWin,totalPayout
2026-04-02T02:04:40.935Z,draftkings,placed,38.00,+225,85.50,123.50
2026-04-02T02:05:16.658Z,fanduel,placed,37.00,+130,48.10,85.10
2026-04-02T02:05:20.822Z,draftkings,placed,35.00,+145,50.75,85.75
2026-04-02T02:06:33.276Z,fanduel,placed,59.00,-118,49.17,108.17
2026-04-02T02:06:37.352Z,draftkings,placed,47.00,+130,61.10,108.10
2026-04-02T02:08:14.131Z,fanduel,placed,36.00,+680,244.80,280.80
2026-04-02T02:09:55.128Z,fanduel,placed,65.00,+114,74.10,139.10
2026-04-02T02:09:55.964Z,draftkings,placed,65.00,+115,74.75,139.75
2026-04-02T02:10:16.302Z,fanduel,placed,39.00,-140,27.86,66.86
2026-04-02T02:10:18.772Z,draftkings,placed,22.00,+200,44.00,66.00
2026-04-02T02:10:34.945Z,fanduel,placed,10.00,-132,7.58,17.58
2026-04-02T02:10:35.806Z,draftkings,placed,7.00,+155,10.85,17.85
2026-04-02T02:11:08.863Z,fanduel,placed,21.00,+174,36.54,57.54
2026-04-02T02:11:11.382Z,draftkings,placed,32.00,-130,24.61,56.61
2026-04-02T02:11:54.800Z,draftkings,placed,162.00,-400,40.50,202.50
2026-04-02T02:11:54.723Z,fanduel,placed,33.00,+500,165.00,198.00
2026-04-02T02:17:07.038Z,fanduel,placed,57.00,-114,50.00,107.00
2026-04-02T02:17:09.956Z,draftkings,placed,45.00,+135,60.75,105.75
2026-04-02T02:17:45.100Z,fanduel,placed,73.00,+102,74.46,147.46
2026-04-02T02:17:48.960Z,draftkings,placed,69.00,+115,79.35,148.35
2026-04-02T02:18:09.775Z,fanduel,placed,129.00,-172,75.00,204.00
2026-04-02T02:18:14.197Z,draftkings,placed,51.00,+300,153.00,204.00
2026-04-02T02:19:29.826Z,draftkings,placed,45.00,-130,34.61,79.61
2026-04-02T02:19:32.048Z,fanduel,placed,28.00,+174,48.72,76.72
2026-04-02T02:20:06.666Z,fanduel,placed,128.00,-128,100.00,228.00
2026-04-02T02:20:09.197Z,draftkings,placed,87.00,+160,139.20,226.20
2026-04-02T02:20:43.915Z,fanduel,placed,88.00,+106,93.28,181.28
2026-04-02T02:20:47.881Z,draftkings,placed,50.00,+260,130.00,180.00
2026-04-02T02:21:50.325Z,fanduel,placed,78.00,-128,60.94,138.94
2026-04-02T02:21:53.547Z,draftkings,placed,59.00,+135,79.65,138.65
2026-04-02T02:30:30.464Z,fanduel,placed,33.00,+100,33.00,66.00
2026-04-02T02:30:39.349Z,draftkings,placed,31.00,+120,37.20,68.20
2026-04-02T02:31:10.950Z,fanduel,placed,47.00,+106,49.82,96.82
2026-04-02T02:31:15.060Z,draftkings,placed,41.00,+135,55.35,96.35
2026-04-02T02:31:31.120Z,fanduel,placed,72.00,-144,50.00,122.00
2026-04-02T02:31:32.017Z,draftkings,placed,35.00,+245,85.75,120.75
2026-04-02T02:31:59.975Z,fanduel,placed,76.00,+146,110.96,186.96
2026-04-02T02:32:02.242Z,draftkings,placed,105.00,-130,80.76,185.76
2026-04-02T02:34:34.140Z,fanduel,placed,128.00,-130,96.97,224.97
2026-04-02T02:34:36.778Z,draftkings,placed,92.00,+145,133.40,225.40
2026-04-02T02:35:34.153Z,fanduel,placed,100.00,+100,100.00,200.00
2026-04-02T02:35:38.317Z,draftkings,placed,78.00,+155,120.90,198.90
2026-04-02T02:35:53.223Z,fanduel,placed,50.00,+100,50.00,100.00
2026-04-02T02:35:57.177Z,draftkings,placed,42.00,+135,56.70,98.70
2026-04-02T02:37:45.975Z,fanduel,placed,55.00,-110,50.00,105.00
2026-04-02T02:37:51.840Z,draftkings,placed,45.00,+130,58.50,103.50
2026-04-02T02:38:29.726Z,fanduel,placed,79.00,-160,49.38,128.38
2026-04-02T02:38:36.312Z,draftkings,placed,25.00,+400,100.00,125.00
